Previsão,Real
3096.4363816749915,2800.0
5521.427830494204,9600.0
2418.865241563741,2500.0
2490.1885194701886,2000.0
1919.6022962186094,2700.0
2133.5721299379516,2300.0
2133.5721299379516,1150.0
3952.3157165523603,1900.0
2882.4665479556493,1800.0
2525.8501584234123,2800.0
2454.526880516965,1700.0
2704.1583531895308,1550.0
2525.8501584234123,2500.0
4308.932106084598,2600.0
1812.6173793589383,3000.0
